note_count_q1,pitch_mean_q1,pitch_std_q1,pitch_range_q1,note_density_q1,interval_mean_q1,stepwise_ratio_q1,unique_pitches_q1,note_count_q2,pitch_mean_q2,pitch_std_q2,pitch_range_q2,note_density_q2,interval_mean_q2,stepwise_ratio_q2,unique_pitches_q2,note_count_q3,pitch_mean_q3,pitch_std_q3,pitch_range_q3,note_density_q3,interval_mean_q3,stepwise_ratio_q3,unique_pitches_q3,note_count_q4,pitch_mean_q4,pitch_std_q4,pitch_range_q4,note_density_q4,interval_mean_q4,stepwise_ratio_q4,unique_pitches_q4,note_count_slope,pitch_mean_slope,pitch_std_slope,pitch_range_slope,note_density_slope,interval_mean_slope,stepwise_ratio_slope,unique_pitches_slope,piece_id,composer,popularity
357,58.21568627450981,8.70467728303907,45,6.865384615384615,9.455056179775282,0.17696629213483145,26,350,58.402857142857144,8.766200861891107,45,6.730769230769231,9.587392550143267,0.17765042979942694,26,354,58.07344632768361,8.675585978919681,45,6.77511961722488,9.53257790368272,0.1671388101983003,26,357,58.128851540616246,8.85236407189815,45,6.8,9.463483146067416,0.17415730337078653,26,0.39999999999995095,-0.05899150168543163,0.03524454836058018,-7.59602135964384e-15,-0.015180345969820699,-0.0029533747584157997,-0.0018938585893261714,-3.79801067982192e-15,chopin-19_polish_songs_for_solo_voice_and_piano_accomplements_no18,chopin,58
417,53.992805755395686,9.559479132693795,44,6.374522292993632,9.96875,0.18028846153846154,37,414,55.15700483091788,9.91348989257659,44,6.33673469387755,10.559322033898304,0.16464891041162227,37,379,55.952506596306065,9.90657481613536,44,5.815856777493606,10.433862433862434,0.1455026455026455,37,404,53.98267326732673,10.23569742443244,44,6.152284263959392,10.017369727047146,0.17121588089330025,37,-7.400000000000042,0.0765104301181229,0.20217397987746938,-7.59602135964384e-15,-0.11875920034866716,0.0020399581105548,-0.004636400684446089,-7.59602135964384e-15,chopin-19_polish_songs_for_solo_voice_and_piano_accomplements_no15,chopin,58
248,61.608870967741936,10.459804106726502,48,2.1196581196581197,11.720647773279353,0.10526315789473684,26,270,60.81481481481482,12.534506555717941,65,2.3076923076923075,13.342007434944238,0.12639405204460966,44,303,61.87458745874587,11.168560647729901,51,2.58974358974359,11.271523178807946,0.08278145695364239,42,332,59.78313253012048,9.247986681280123,45,2.8376068376068377,10.685800604229607,0.006042296072507553,29,28.499999999999957,-0.44174426689333995,-0.5001398184327189,-2.3000000000000065,0.24358974358974353,-0.5175025763285552,-0.03412751805576551,0.699999999999994,chopin-nocturne_op15_n3,chopin,57
805,62.59503105590062,8.551486749107054,40,4.958932238193018,11.271144278606965,0.026119402985074626,34,844,67.65521327014218,17.412838697202712,63,5.122913505311077,17.62158956109134,0.05693950177935943,56,949,64.59747102212856,12.358119301778043,66,5.84,15.064345991561181,0.05063291139240506,52,1089,63.191000918273645,14.690760069282401,66,6.701538461538462,15.767463235294118,0.07077205882352941,62,95.69999999999992,-0.12698326608946625,1.3363100565101347,8.09999999999999,0.5944905164725252,1.0931713300531272,0.012765137712840997,7.9999999999999964,chopin-etude_op_25_no1,chopin,51
155,58.21290322580645,5.43701423847174,21,5.7407407407407405,6.811688311688312,0.09090909090909091,17,151,55.56953642384106,6.879771609653273,27,5.627329192546584,8.106666666666667,0.05333333333333334,19,177,60.06214689265537,7.857601445453803,49,6.596273291925465,8.443181818181818,0.056818181818181816,29,122,52.959016393442624,6.770715075904133,43,4.357142857142857,8.198347107438016,0.024793388429752067,20,-7.300000000000013,-1.1269050028277234,0.4978932348097705,8.799999999999999,-0.31818495514147765,0.4496491538764264,-0.019486225895316824,1.899999999999996,chopin-prelude_n04_op28_suffocation,chopin,53
579,68.78238341968913,12.297870430169526,53,14.179591836734692,18.157439446366784,0.02422145328719723,48,566,65.59010600706713,12.367810192755528,58,13.97530864197531,18.336283185840706,0.005309734513274336,49,603,68.53731343283582,12.942269470653654,58,14.737270875763741,19.8421926910299,0.014950166112956811,51,451,69.75388026607538,13.177593082374486,60,10.549707602339181,18.022222222222222,0.0044444444444444444,45,-34.70000000000002,0.5861697964927363,0.3213627234513004,2.099999999999997,-1.0127690469398145,0.11002578327554914,-0.004969059492857591,-0.7000000000000053,chopin-etude_op10_n11,chopin,47
208,61.96634615384615,9.233812348946785,41,3.8400000000000003,8.869565217391305,0.2946859903381642,34,245,63.75918367346939,11.174824444904148,56,4.644549763033176,10.086065573770492,0.22540983606557377,43,400,63.74,12.550792803643919,63,7.619047619047619,13.37844611528822,0.017543859649122806,45,312,64.39102564102564,12.282243655149932,69,5.698630136986301,9.736334405144694,0.2315112540192926,49,46.69999999999999,0.7254854788068904,1.0521262277349201,9.099999999999998,0.8550388266973342,0.589268810477789,-0.039739018537306665,4.699999999999993,chopin-nocturne_op15_n2,chopin,54
1227,64.1157294213529,14.021393783666753,72,2.4850632911392405,10.933115823817293,0.09869494290375204,64,1137,63.24802110817942,14.069811431192566,72,2.306288032454361,11.79225352112676,0.08362676056338028,64,1335,61.173033707865166,12.072224263232734,72,2.6942482341069627,13.113943028485757,0.08620689655172414,62,1381,65.45981173062998,14.933330466943348,77,2.7983789260385006,11.851449275362318,0.10072463768115943,70,65.99999999999991,0.19572595275169088,0.07382228818699343,1.4999999999999947,0.13279071063503758,0.4076689861994065,0.0008669220320565831,1.5999999999999919,chopin-scherzo_n1_op20,chopin,69
551,63.689655172413794,11.442107974858354,47,4.158490566037736,13.536363636363637,0.08363636363636363,34,556,65.4226618705036,11.431660760125332,47,4.212121212121212,12.196396396396397,0.16396396396396395,36,496,64.29233870967742,10.801415947269179,47,3.7293233082706765,12.935353535353535,0.09696969696969697,36,555,65.10810810810811,11.413246098758895,45,4.188679245283019,12.279783393501805,0.15162454873646208,31,-4.800000000000141,0.3125035646256649,-0.07168304411545334,-0.60000000000001,-0.03922318661146957,-0.3030783589628379,0.013697028830602838,-0.9000000000000036,chopin-waltz_in_ab_opposth_brown_21,chopin,52
475,70.42947368421052,11.69780792496216,56,8.15450643776824,8.708860759493671,0.31223628691983124,40,451,70.42572062084257,13.093918091982728,62,7.6440677966101696,10.751111111111111,0.29777777777777775,57,300,69.01333333333334,11.694435523881527,51,4.615384615384615,7.896321070234114,0.30434782608695654,42,280,72.14285714285714,14.853364904276466,68,4.072727272727272,9.88888888888889,0.3046594982078853,52,-73.60000000000004,0.3727763088430538,0.8067188369841696,2.4999999999999916,-1.5274020676348479,0.0685294347308642,-0.0016160317826659435,2.099999999999993,chopin-etude_no2_in_a_minor,chopin,88
1247,64.90697674418605,11.725242966187915,65,4.285223367697594,11.51123595505618,0.16131621187800962,47,1152,60.47309027777778,13.56380132641309,63,3.9050847457627125,14.395308427454388,0.10686359687228497,54,1234,62.40518638573744,13.384762581894691,73,4.249067431850788,12.550689375506893,0.15328467153284672,66,1611,65.45251396648045,13.303810828813727,77,5.520274129069103,12.335403726708075,0.14596273291925466,70,117.39999999999984,0.35687077748427815,0.45566648433590157,4.5999999999999925,0.40491349702025947,0.06278842630081785,3.606377842966314e-05,8.099999999999994,chopin-barcarolle_in_f_sharp_major,chopin,56
37,66.13513513513513,9.684655352983029,41,3.0833333333333335,11.472222222222221,0.0,15,41,61.926829268292686,8.939881168802753,41,3.3469387755102042,10.225,0.0,15,47,67.44680851063829,9.965490477276747,45,3.836734693877551,9.826086956521738,0.021739130434782608,22,42,65.28571428571429,10.588146369285559,48,3.5,11.121951219512194,0.04878048780487805,17,2.099999999999995,0.2971716694083053,0.3736082357381582,2.4999999999999956,0.17397959183673406,-0.144972605160836,0.01680805938494168,1.2999999999999974,chopin-prelude_n07_op28_the_polish_dance,chopin,59
662,61.52114803625378,13.16690462994156,64,7.951951951951952,13.85930408472012,0.0,46,660,57.83030303030303,13.396912463121355,65,7.927927927927928,13.699544764795144,0.0030349013657056147,58,665,60.53383458646616,12.27194910843452,61,7.987987987987988,13.641566265060241,0.004518072289156626,52,654,61.38837920489296,14.34424687719577,76,7.739644970414201,13.082695252679938,0.004594180704441042,47,-1.9000000000000292,0.2305225062080606,0.24070633870757696,3.1999999999999913,-0.05768608845531965,-0.2387804995855469,0.0015265713036774137,-0.3000000000000069,chopin-etude_op25_n12_the_ocean,chopin,48
1079,63.079703429101016,13.59602329368093,71,5.8561736770692,12.583487940630798,0.11688311688311688,68,1295,61.5011583011583,13.746737015783722,71,7.050816696914701,12.7032457496136,0.10741885625965997,70,1324,61.57779456193354,15.26421350306529,77,7.258108725445408,11.709750566893424,0.17611489040060468,76,1402,63.74037089871612,15.12575660401453,73,7.578378378378378,13.745182012847966,0.07494646680942184,73,99.79999999999998,0.205863866962048,0.6106676418282355,1.1999999999999933,0.5373906132458234,0.24915870339313084,-0.005711391608014067,2.099999999999993,chopin-finale_to_b_minor_paino_sonata,chopin,51
343,63.309037900874635,8.49648220509743,37,3.7900552486187844,10.114035087719298,0.14912280701754385,28,396,57.01262626262626,10.146768514387366,52,4.327868852459017,9.974683544303797,0.1569620253164557,37,442,57.62443438914027,10.321928520896257,48,4.830601092896175,10.036281179138323,0.16326530612244897,34,345,60.426086956521736,9.846704034359144,50,3.75,7.636627906976744,0.29651162790697677,35,5.19999999999994,-0.8037044706544798,0.4225825494294033,3.4999999999999942,0.038256649458079654,-0.7370623907393153,0.04484697434742918,1.7999999999999958,chopin-prelude_n15_op28_raindrop,chopin,52
448,60.151785714285715,9.228943041777175,40,5.973333333333334,12.017897091722595,0.0022371364653243847,41,446,54.65919282511211,8.896540027481263,46,5.973214285714287,11.997752808988764,0.0022471910112359553,42,448,62.29017857142857,9.196791558370357,44,5.973333333333334,12.017897091722595,0.0022371364653243847,43,418,49.983253588516746,9.181696319792906,65,5.475982532751091,12.050359712230216,0.014388489208633094,37,-8.800000000000075,-2.287461063099057,0.01585113649362775,7.299999999999997,-0.14919333541276994,0.011753214425667693,0.0036444003684014564,-1.1000000000000094,chopin-sonata_op35_n4_,chopin,55
1466,62.71009549795362,13.090403225551308,64,11.846464646464646,11.231399317406144,0.06416382252559727,56,1336,62.26047904191617,14.337551541377508,75,11.410676156583628,11.087640449438203,0.06891385767790262,75,1320,61.25,15.460543622101685,74,11.250000000000002,11.293404094010613,0.07657316148597422,70,1459,62.67100753941055,13.659826973268286,75,12.434659090909093,11.233882030178327,0.07270233196159122,75,-3.7000000000001654,-0.11277429175454695,0.28312633238750917,3.199999999999997,0.1603907176749699,0.02132117828889427,0.0033274832116053366,5.199999999999985,chopin-polonaise_opus_40_no1_military,chopin,49
1024,66.515625,10.544536777847332,45,3.7785977859778597,11.997067448680351,0.12218963831867058,36,959,64.82273201251303,10.796818384045737,53,3.545286506469501,11.695198329853863,0.061586638830897704,39,1016,65.43011811023622,11.338694045753916,56,3.7490774907749076,11.72512315270936,0.16157635467980297,46,1429,65.2631210636809,12.816000607621975,72,5.263351749539595,11.488795518207283,0.12815126050420167,50,127.19999999999987,-0.3150125711234233,0.7356267151032102,8.399999999999993,0.4658052874990609,-0.14948909685637193,0.011787458240549834,4.899999999999999,chopin-grande_waltz_op18,chopin,57
376,68.41489361702128,18.580852403819165,75,6.189300411522634,8.885333333333334,0.128,58,343,67.31486880466473,17.671277132069843,73,5.772791023842918,9.140350877192983,0.049707602339181284,68,349,66.36676217765043,18.57433408365363,76,5.644204851752019,10.313218390804598,0.040229885057471264,58,343,67.53935860058309,17.844748242041494,77,5.677241379310343,8.859649122807017,0.06725146198830409,68,-9.300000000000056,-0.3574711676328944,-0.13052555337492527,0.8999999999999808,-0.16647632687277825,0.10958148820326441,-0.019172333131679795,1.9999999999999865,chopin-etude_no1,chopin,47
869,66.6409666283084,11.650747176365385,58,6.163120567375887,17.536866359447004,0.0587557603686636,48,609,62.25944170771757,11.189882849147104,69,4.326820603907637,11.19078947368421,0.10197368421052631,55,816,64.49387254901961,11.131344267402861,56,5.800947867298578,16.47116564417178,0.053987730061349694,50,764,64.32198952879581,12.126665189046005,69,5.418439716312057,13.672346002621232,0.1218872870249017,54,-10.80000000000012,-0.4722500457235875,0.1369215456297607,1.9999999999999922,-0.07599152898005554,-0.6313184899989751,0.014140862581953767,1.2999999999999945,chopin-fantasie_impromptu_op66,chopin,54
1510,64.86622516556291,15.264011638934859,77,5.131690739167374,11.069582504970178,0.12922465208747516,67,1485,64.44781144781145,12.871737248303505,72,5.042444821731749,11.60309973045822,0.10512129380053908,60,1726,64.66280417149478,14.173150240273957,76,5.865760407816483,12.25159420289855,0.17275362318840579,73,1688,64.67535545023696,15.594652420472901,77,5.731748726655348,12.27267338470658,0.10966212211025489,74,77.49999999999974,-0.03576164222946063,0.22933353365845618,0.39999999999999275,0.2623489548548657,0.4257767111649528,0.0008944739456205827,3.3999999999999915,chopin-scherzo_op31,chopin,48
286,58.66433566433567,12.009870099356338,53,3.4457831325301207,11.719298245614034,0.14736842105263157,48,451,58.63414634146341,11.648647337928034,65,5.321533923303835,9.982222222222223,0.19333333333333333,52,730,58.94794520547945,9.719350978797522,48,8.699106256206555,11.89437585733882,0.11796982167352538,46,436,58.37844036697248,11.156575111105855,64,5.129411764705883,9.954022988505747,0.17471264367816092,49,72.89999999999996,-0.05438870280736675,-0.44891813238819783,1.5999999999999936,0.8428458229430004,-0.33836721362082745,0.0006669156216779805,-0.300000000000005,chopin-nocturne_no18_in_e_major_op62,chopin,73
476,59.63025210084034,10.900709672540435,49,3.0126582278481013,15.397894736842105,0.042105263157894736,43,526,60.960076045627375,10.692216848479154,53,3.33968253968254,13.451428571428572,0.07809523809523809,46,783,65.18263090676884,9.999417848976597,60,5.003194888178914,10.297953964194374,0.08312020460358056,53,1343,64.22784810126582,9.970032479403807,70,8.554140127388536,10.186289120715351,0.09463487332339791,61,285.7999999999999,1.8015342862417827,-0.34848305789124623,6.999999999999993,1.8287958047117672,-1.8788291455614499,0.016261379700485197,6.099999999999993,chopin-trois_nouvelles_etudes_opposth,chopin,54
542,65.07380073800738,11.921564693553547,59,4.044776119402985,14.319778188539741,0.1866913123844732,41,522,63.752873563218394,11.980597395992264,51,3.890683229813664,14.865642994241842,0.1381957773512476,42,738,59.53116531165312,10.01839657409116,46,5.504039776258547,9.504748982360923,0.24694708276797828,44,683,66.53733528550512,13.341652977539505,64,5.078066914498141,11.787390029325513,0.2316715542521994,59,63.89999999999992,0.0168895390927895,0.22980640300567431,0.9999999999999913,0.47132289317303416,-1.2958058489523623,0.024369203101990894,5.5999999999999925,chopin-nocturne_op09_n3,chopin,57
311,64.52733118971061,11.05692922443823,52,5.706422018348624,12.041935483870967,0.12258064516129032,40,333,64.32132132132132,10.777384091871255,54,6.166666666666667,11.52710843373494,0.14457831325301204,48,351,64.81481481481481,10.524285165371552,53,6.352941176470588,10.694285714285714,0.14857142857142858,47,339,71.08849557522124,16.46533366746492,67,6.1265060240963845,12.396449704142011,0.21893491124260356,42,10.199999999999942,2.0176986650025257,1.597211440258037,4.399999999999992,0.14465265270471986,0.023071994136389905,0.029305591356235616,0.4999999999999919,chopin-nocturne_op09_n2,chopin,57
260,61.06153846153846,6.828958526467488,32,5.714285714285714,7.06949806949807,0.21235521235521235,22,253,60.07509881422925,7.285150070623156,35,5.622222222222222,8.26984126984127,0.1746031746031746,24,264,61.18181818181818,6.84051896602282,36,5.866666666666666,7.501901140684411,0.20532319391634982,24,279,61.44086021505376,7.62442175809646,48,6.065217391304348,7.938848920863309,0.17625899280575538,25,6.799999999999971,0.22446846281347368,0.1941758590286568,4.9,0.1297239475500335,0.18401124249388429,-0.007756863933519597,0.899999999999996,chopin-19_polish_songs_for_solo_voice_and_piano_accomplements_no7,chopin,58
220,57.695454545454545,8.979925960047437,42,4.313725490196078,9.552511415525114,0.0730593607305936,33,171,61.333333333333336,11.010893064682417,55,3.386138613861386,8.129411764705882,0.08235294117647059,31,292,60.27739726027397,8.901387228719406,46,5.898989898989899,9.288659793814434,0.13058419243986255,34,304,60.01973684210526,9.039729847745539,48,6.08,9.636963696369637,0.1254125412541254,35,37.29999999999995,0.5916910816892703,-0.19300941728687235,0.8999999999999941,0.7811674814540269,0.14126048716421072,0.02052907928339873,0.8999999999999923,chopin-19_polish_songs_for_solo_voice_and_piano_accomplements_no6,chopin,58
675,66.56444444444445,12.018007887343348,65,4.856115107913669,12.68545994065282,0.08902077151335312,53,643,68.2099533437014,14.717276286874537,73,4.478235635519442,11.814641744548286,0.056074766355140186,61,598,68.04515050167224,12.21448376338975,63,4.147976878612718,11.293132328308207,0.06030150753768844,53,431,62.93735498839907,12.203733461744637,67,2.6714876033057844,13.225581395348836,0.17209302325581396,44,-77.70000000000013,-1.1046071210165334,-0.19456158002809512,-0.4000000000000079,-0.6884141270730384,0.10988549478479569,0.025344349640993066,-3.5,chopin-etude_op25_n05,chopin,47
660,64.11969696969697,11.306711866918073,66,3.449477351916376,12.084977238239757,0.1411229135053111,51,457,61.415754923413566,10.22963970957139,48,2.351629502572899,12.260964912280702,0.10087719298245613,44,628,65.75636942675159,11.45704554199825,65,3.2232677502138585,9.094098883572567,0.41467304625199364,55,639,67.47261345852895,11.32665301153434,69,3.2783240701154344,10.307210031347962,0.29153605015673983,51,10.799999999999907,1.4399363969833847,0.12872292662756388,2.5999999999999868,0.03581784022381316,-0.8500167649383538,0.07650352632238236,1.0999999999999923,chopin-nocturne_no1_opus_62,chopin,57
526,63.97908745247148,13.430483597456705,71,4.792710706150341,8.08952380952381,0.20761904761904762,59,279,53.10035842293907,9.889205215781923,48,2.4313725490196076,9.913669064748202,0.10431654676258993,42,208,56.88942307692308,6.7597709660397225,36,1.8626865671641784,6.719806763285024,0.18840579710144928,23,529,63.19659735349716,14.221150538458472,71,4.920930232558139,8.325757575757576,0.20265151515151514,61,-6.200000000000053,0.14415943570609782,-0.07574334267369134,-1.2000000000000086,-0.018402740263203935,-0.24851610027618895,0.006918665293626174,-1.3000000000000078,chopin-sonata_no3_2nd_mov_scherzo,chopin,48
399,64.57894736842105,12.031210786000708,48,5.867647058823529,12.017587939698492,0.01507537688442211,35,385,61.54545454545455,10.322017137187935,45,5.703703703703703,12.088541666666666,0.036458333333333336,43,406,64.23399014778325,11.128755074016135,48,6.151515151515151,12.118518518518519,0.012345679012345678,42,352,60.95170454545455,10.92356956743192,52,5.157509157509158,11.461538461538462,0.008547008547008548,41,-12.000000000000064,-0.8193192866570879,-0.25161857188781805,1.4999999999999964,-0.16826022561316734,-0.16381715826282778,-0.0043697759333228385,1.6999999999999948,chopin-etude_op25_n04,chopin,47
798,59.51378446115288,9.202630410912892,48,6.944162436548223,11.210790464240903,0.050188205771643665,33,1037,60.80038572806172,13.476780268617238,72,9.116483516483516,12.517374517374517,0.16988416988416988,66,849,63.67844522968198,14.143602046677291,71,7.230660042583391,13.819575471698114,0.07783018867924528,67,1774,63.4543404735062,15.517088837328457,74,15.516034985422744,13.163000564015793,0.07445008460236886,72,273.99999999999983,1.4699727538680079,1.9610197057306742,7.699999999999994,2.382979417272343,0.7158831253648265,-0.0019268344712749068,11.799999999999997,chopin-ballade_no2_in_f_major,chopin,83
160,58.69375,8.33741332413717,46,4.324324324324325,6.427672955974843,0.5660377358490566,27,167,59.29940119760479,9.558214305992516,46,4.54421768707483,7.728915662650603,0.5240963855421686,24,165,53.515151515151516,8.94671502986029,40,4.489795918367347,6.597560975609756,0.5487804878048781,21,187,62.1764705882353,10.343092057922219,55,5.054054054054054,9.46774193548387,0.24731182795698925,26,7.899999999999984,0.4663912082252503,0.5405536925222897,2.0999999999999894,0.2134767420481702,0.7988852251486233,-0.09314936214134928,-0.6000000000000043,chopin-prelude_n03_op28_thou_art_so_like_a_flower,chopin,61
1315,62.59011406844107,14.877907971699676,69,12.684887459807074,16.54337899543379,0.0213089802130898,70,593,65.6256323777403,11.140743810931417,70,5.701923076923077,13.152027027027026,0.016891891891891893,58,604,65.36258278145695,10.017996585190852,47,5.779904306220096,12.117744610281923,0.03980099502487562,43,898,60.32628062360802,15.475945836338022,65,8.511848341232227,16.63545150501672,0.023411371237458192,66,-124.00000000000026,-0.7054549930782649,0.06713663681744499,-3.500000000000004,-1.2441136126427532,-0.07580648879963417,0.0029216276206088885,-2.7000000000000126,chopin-etude_op25_n10,chopin,48
449,55.4075723830735,11.245629119122228,53,4.5125628140703515,10.433035714285714,0.11607142857142858,33,424,56.87264150943396,10.776144451929131,53,4.282828282828283,10.030732860520095,0.13002364066193853,34,456,56.95614035087719,10.40950169095456,53,4.582914572864322,9.50989010989011,0.13846153846153847,34,472,57.654661016949156,11.00430479574393,53,4.72,9.906581740976645,0.13800424628450106,33,10.099999999999897,0.6824764743070116,-0.10906157311094765,-3.79801067982192e-15,0.09223978478249778,-0.2100204670557214,0.007423635093881715,-3.79801067982192e-15,chopin-19_polish_songs_for_solo_voice_and_piano_accomplements_no4,chopin,58
79,60.53164556962025,11.312405471218982,43,3.3617021276595747,10.666666666666666,0.07692307692307693,20,102,61.294117647058826,11.155398091255842,43,4.434782608695652,10.524752475247524,0.1485148514851485,23,106,60.54716981132076,10.710717675399136,43,4.818181818181818,10.114285714285714,0.19047619047619047,20,114,66.92105263157895,11.824109132898919,40,5.181818181818182,11.238938053097344,0.30973451327433627,27,10.899999999999983,1.842127335013794,0.10904305691830889,-0.9000000000000093,0.5843747371961985,0.13063473983302085,0.074039564804482,1.7999999999999967,chopin-19_polish_songs_for_solo_voice_and_piano_accomplements_no5,chopin,58
136,56.36764705882353,13.085021085829744,49,4.25,10.955555555555556,0.02962962962962963,39,180,60.57222222222222,12.038840178335544,45,5.625,12.720670391061452,0.00558659217877095,44,187,58.56149732620321,12.193634435748296,47,6.032258064516129,13.456989247311828,0.016129032258064516,38,128,54.0,14.67246570962086,66,3.878787878787879,13.21259842519685,0.015748031496062992,34,-1.7000000000000157,-0.9113666072489639,0.49171281287860813,5.299999999999996,-0.07063782991202394,0.7507447465174246,-0.0031102354321406386,-2.1000000000000103,chopin-prelude_n22_op28_impatience,chopin,54
746,56.04155495978552,13.734641034192784,64,6.751131221719457,9.812080536912752,0.10604026845637583,45,423,58.56737588652482,14.657946294345917,53,3.8807339449541285,16.154028436018958,0.16350710900473933,40,407,59.4004914004914,14.450603815013281,53,3.7339449541284404,16.738916256157637,0.11330049261083744,39,767,55.80182529335072,13.700363885411397,64,6.9411764705882355,9.516971279373369,0.13577023498694518,45,4.699999999999883,0.011392651466214541,-0.031017392567680623,-1.89900533991096e-15,0.04233467557806415,-0.030043995247948277,0.0038983283197806186,-0.10000000000000862,chopin-sonata_op35_n3_,chopin,51
1115,62.652914798206275,12.282499783065,68,3.7322175732217575,11.102333931777379,0.10412926391382406,61,836,64.28349282296651,12.449794496918363,73,2.8219409282700423,11.222754491017964,0.09461077844311377,67,1497,66.70340681362725,14.621803446299346,73,5.068848758465011,11.058823529411764,0.13435828877005349,72,1618,65.30037082818295,14.927099732157764,75,5.440179321938917,12.030303030303031,0.13048855905998763,73,216.99999999999986,1.0362282080590661,1.010580879665925,2.0999999999999894,0.7370793076346444,0.26199763339707316,0.011882539576543035,4.099999999999985,chopin-ballad_op32,chopin,54
621,63.231884057971016,10.831353122301358,52,12.587837837837837,10.998387096774193,0.08548387096774193,34,589,63.354838709677416,10.968146402209502,48,12.0,11.474489795918368,0.11394557823129252,44,609,64.91789819376027,11.260601274657192,56,12.344594594594593,11.363486842105264,0.1069078947368421,45,574,63.08362369337979,13.25887948231999,60,10.968152866242036,9.8673647469459,0.06806282722513089,25,-12.100000000000062,0.11182783903092018,0.7575033952503584,3.1999999999999913,-0.4514460320192824,-0.3504070003298013,-0.005930081472228368,-2.6000000000000076,chopin-etude_op25_n01_harp_etude,chopin,47
286,58.66433566433567,12.009870099356338,53,3.4457831325301207,11.719298245614034,0.14736842105263157,48,451,58.63414634146341,11.648647337928034,65,5.321533923303835,9.982222222222223,0.19333333333333333,52,730,58.94794520547945,9.719350978797522,48,8.699106256206555,11.89437585733882,0.11796982167352538,46,436,58.37844036697248,11.156575111105855,64,5.129411764705883,9.954022988505747,0.17471264367816092,49,72.89999999999996,-0.05438870280736675,-0.44891813238819783,1.5999999999999936,0.8428458229430004,-0.33836721362082745,0.0006669156216779805,-0.300000000000005,chopin-nocturne_op62_n2,chopin,57
495,65.47272727272727,13.2374874647784,65,9.12442396313364,16.55060728744939,0.10121457489878542,35,407,60.565110565110565,12.050061890817904,55,7.572093023255814,17.428571428571427,0.0,44,415,64.61686746987952,12.597004991884711,59,7.685185185185185,17.1231884057971,0.0024154589371980675,52,410,70.95365853658537,14.031160401936331,72,7.256637168141593,15.679706601466993,0.1198044009779951,51,-24.70000000000006,2.0494550696343126,0.2927961912540594,2.499999999999986,-0.5490268223046777,-0.291808508072155,0.005818493717482703,5.599999999999998,chopin-etude_op25_n03,chopin,47
179,58.36871508379888,8.767533049789888,41,2.9344262295081966,9.264044943820224,0.11797752808988764,26,191,57.455497382198956,9.378423417596977,40,3.1311475409836067,9.610526315789473,0.12631578947368421,29,342,56.728070175438596,8.57333526478038,43,5.796610169491525,10.64516129032258,0.017595307917888565,31,194,54.95876288659794,11.080229933388878,50,3.154471544715447,12.295336787564766,0.10362694300518134,34,19.599999999999973,-1.0957283798363284,0.6133002497980359,2.999999999999995,0.33255985741296634,1.0128510505766721,-0.01517722368099147,2.5999999999999983,chopin-prelude_n13_op28_loss,chopin,51
307,69.9869706840391,9.40475101411925,45,8.855769230769232,11.218954248366012,0.26143790849673204,37,301,70.48172757475083,9.16934614045039,45,8.809756097560975,11.003333333333334,0.28,36,300,66.9,8.865852092908687,40,8.737864077669904,10.879598662207357,0.34782608695652173,35,300,70.55,9.507584691532685,46,8.294930875576036,11.347826086956522,0.24749163879598662,36,-2.200000000000042,-0.18926396268682627,0.0005006984698581356,-0.20000000000000207,-0.1754407085470681,0.026288084464553427,0.0025987277854285307,-0.400000000000006,chopin-etude_op25_n02,chopin,47
309,64.90614886731392,11.869882248205023,47,3.911392405063291,12.035714285714286,0.16558441558441558,28,300,65.16,12.908178286135758,47,3.7854889589905363,13.983277591973245,0.22742474916387959,30,310,63.458064516129035,12.861414515933944,47,3.875,12.828478964401295,0.18770226537216828,31,312,63.21153846153846,12.640243838621261,47,3.9,12.92604501607717,0.17041800643086816,30,1.900000000000014,-0.6785766701197471,0.22643210010468856,-1.1394032039465759e-14,0.005533382581958424,0.1516193563516692,-0.002522171125235385,0.6999999999999967,chopin-mazurka_op7_n1,chopin,69
1630,63.48957055214724,14.349265659571182,69,8.862709560489353,12.626151012891345,0.08532842234499693,65,1525,62.61180327868853,15.510423518775768,75,8.299319727891156,12.841863517060368,0.1115485564304462,71,1732,55.94688221709007,12.476608903270039,59,9.434407625964592,12.170999422299248,0.09647602541883304,51,1488,65.2600806451613,14.892814822149292,72,8.097959183673469,12.873570948217889,0.13449899125756556,68,-21.900000000000283,-0.135339078255636,-0.14031671277714058,-0.7000000000000205,-0.11591632323742332,0.007139571121849509,0.013243917572609258,-1.1000000000000056,chopin-op53_polonaise_in_a_flat_heroic,chopin,64
472,67.22457627118644,11.22366927252839,53,7.801652892561983,12.583864118895965,0.05732484076433121,43,439,65.66514806378132,11.517222595836232,53,7.256198347107438,13.86986301369863,0.03424657534246575,47,520,70.23653846153846,13.271999571772751,69,8.59504132231405,13.579961464354527,0.12138728323699421,59,407,64.06633906633907,14.273152134533914,69,6.699588477366255,17.69704433497537,0.022167487684729065,52,-11.400000000000038,-0.49033212167850115,1.0903225561953067,6.399999999999996,-0.19673502703805718,1.5049639098894088,-0.001833135134427804,3.8999999999999986,chopin-nocturne_op27_n2,chopin,61
